path,image_name,label_name,label_idx,split
data\snowy\0965.jpg,0965.jpg,snowy,3,test
data\cloudy\6709444.jpg,6709444.jpg,cloudy,0,test
data\cloudy\c0685.jpg,c0685.jpg,cloudy,0,test
data\sunny\s0702.jpg,s0702.jpg,sunny,4,test
data\sunny\shine174.jpg,shine174.jpg,sunny,4,test
data\cloudy\c0977.jpg,c0977.jpg,cloudy,0,test
data\sunny\s1170.jpg,s1170.jpg,sunny,4,test
data\foggy\foggy weather-84.jpeg,foggy weather-84.jpeg,foggy,1,test
data\sunny\s0556.jpg,s0556.jpg,sunny,4,test
data\foggy\foggy day-40.jpeg,foggy day-40.jpeg,foggy,1,test
data\sunny\s4277.jpg,s4277.jpg,sunny,4,test
data\cloudy\c2389.jpg,c2389.jpg,cloudy,0,test
data\sunny\27456596.jpg,27456596.jpg,sunny,4,test
data\sunny\sunny weather-37.jpeg,sunny weather-37.jpeg,sunny,4,test
data\foggy\4220.jpg,4220.jpg,foggy,1,test
data\snowy\0983.jpg,0983.jpg,snowy,3,test
data\cloudy\cloudy264.jpg,cloudy264.jpg,cloudy,0,test
data\rainy\55.jpg,55.jpg,rainy,2,test
data\snowy\1130.jpg,1130.jpg,snowy,3,test
data\snowy\1127.jpg,1127.jpg,snowy,3,test
data\sunny\s0763.jpg,s0763.jpg,sunny,4,test
data\snowy\3265502253.jpg,3265502253.jpg,snowy,3,test
data\sunny\s4786.jpg,s4786.jpg,sunny,4,test
data\cloudy\c4367.jpg,c4367.jpg,cloudy,0,test
data\snowy\3268159266.jpg,3268159266.jpg,snowy,3,test
data\sunny\s050.jpg,s050.jpg,sunny,4,test
data\snowy\3056150527.jpg,3056150527.jpg,snowy,3,test
data\cloudy\c1874.jpg,c1874.jpg,cloudy,0,test
data\cloudy\c2476.jpg,c2476.jpg,cloudy,0,test
data\sunny\s1168.jpg,s1168.jpg,sunny,4,test
data\rainy\1524.jpg,1524.jpg,rainy,2,test
data\cloudy\c4895.jpg,c4895.jpg,cloudy,0,test
data\sunny\s4702.jpg,s4702.jpg,sunny,4,test
data\cloudy\c3092.jpg,c3092.jpg,cloudy,0,test
data\sunny\s3807.jpg,s3807.jpg,sunny,4,test
data\sunny\s4655.jpg,s4655.jpg,sunny,4,test
data\sunny\shine57.jpg,shine57.jpg,sunny,4,test
data\sunny\s1975.jpg,s1975.jpg,sunny,4,test
data\cloudy\c2192.jpg,c2192.jpg,cloudy,0,test
data\snowy\2115795006.jpg,2115795006.jpg,snowy,3,test
data\cloudy\c3240.jpg,c3240.jpg,cloudy,0,test
data\cloudy\c3703.jpg,c3703.jpg,cloudy,0,test
data\cloudy\c4396.jpg,c4396.jpg,cloudy,0,test
data\snowy\3101647403.jpg,3101647403.jpg,snowy,3,test
data\cloudy\c030.jpg,c030.jpg,cloudy,0,test
data\cloudy\c4626.jpg,c4626.jpg,cloudy,0,test
data\rainy\1183.jpg,1183.jpg,rainy,2,test
data\sunny\s1120.jpg,s1120.jpg,sunny,4,test
data\sunny\s4883.jpg,s4883.jpg,sunny,4,test
data\sunny\s2747.jpg,s2747.jpg,sunny,4,test
data\snowy\2281469254.jpg,2281469254.jpg,snowy,3,test
data\rainy\2138224444.jpg,2138224444.jpg,rainy,2,test
data\cloudy\c1852.jpg,c1852.jpg,cloudy,0,test
data\cloudy\12463436.jpg,12463436.jpg,cloudy,0,test
data\cloudy\c4415.jpg,c4415.jpg,cloudy,0,test
data\foggy\foggy weather-99.jpeg,foggy weather-99.jpeg,foggy,1,test
data\sunny\s3866.jpg,s3866.jpg,sunny,4,test
data\cloudy\c0826.jpg,c0826.jpg,cloudy,0,test
data\cloudy\15669525.jpg,15669525.jpg,cloudy,0,test
data\rainy\1673070646.jpg,1673070646.jpg,rainy,2,test
data\foggy\4822.jpg,4822.jpg,foggy,1,test
data\sunny\23540084.jpg,23540084.jpg,sunny,4,test
data\sunny\s1885.jpg,s1885.jpg,sunny,4,test
data\sunny\s0398.jpg,s0398.jpg,sunny,4,test
data\sunny\s1721.jpg,s1721.jpg,sunny,4,test
data\cloudy\cloudy44.jpg,cloudy44.jpg,cloudy,0,test
data\sunny\s3726.jpg,s3726.jpg,sunny,4,test
data\sunny\s1032.jpg,s1032.jpg,sunny,4,test
data\cloudy\c2643.jpg,c2643.jpg,cloudy,0,test
data\rainy\2226723911.jpg,2226723911.jpg,rainy,2,test
data\cloudy\c1267.jpg,c1267.jpg,cloudy,0,test
data\snowy\1182320768.jpg,1182320768.jpg,snowy,3,test
data\foggy\4312.jpg,4312.jpg,foggy,1,test
data\snowy\snowy weather-10.jpeg,snowy weather-10.jpeg,snowy,3,test
data\cloudy\c4887.jpg,c4887.jpg,cloudy,0,test
data\cloudy\9784182.jpg,9784182.jpg,cloudy,0,test
data\sunny\shine212.jpg,shine212.jpg,sunny,4,test
data\sunny\shine194.jpg,shine194.jpg,sunny,4,test
data\snowy\snowy day-45.jpeg,snowy day-45.jpeg,snowy,3,test
data\sunny\s4221.jpg,s4221.jpg,sunny,4,test
data\rainy\rainy day-111.jpeg,rainy day-111.jpeg,rainy,2,test
data\sunny\s1783.jpg,s1783.jpg,sunny,4,test
data\sunny\s3972.jpg,s3972.jpg,sunny,4,test
data\sunny\s3775.jpg,s3775.jpg,sunny,4,test
data\cloudy\c4644.jpg,c4644.jpg,cloudy,0,test
data\sunny\s3263.jpg,s3263.jpg,sunny,4,test
data\cloudy\c4877.jpg,c4877.jpg,cloudy,0,test
data\sunny\s0835.jpg,s0835.jpg,sunny,4,test
data\cloudy\c3867.jpg,c3867.jpg,cloudy,0,test
data\snowy\snowy weather-105.jpeg,snowy weather-105.jpeg,snowy,3,test
data\cloudy\c2019.jpg,c2019.jpg,cloudy,0,test
data\cloudy\2699590.jpg,2699590.jpg,cloudy,0,test
data\cloudy\c4292.jpg,c4292.jpg,cloudy,0,test
data\sunny\s3568.jpg,s3568.jpg,sunny,4,test
data\cloudy\cloudy day-84.jpeg,cloudy day-84.jpeg,cloudy,0,test
data\cloudy\c1074.jpg,c1074.jpg,cloudy,0,test
data\cloudy\c3229.jpg,c3229.jpg,cloudy,0,test
data\cloudy\c4693.jpg,c4693.jpg,cloudy,0,test
data\rainy\81.jpg,81.jpg,rainy,2,test
data\cloudy\c0869.jpg,c0869.jpg,cloudy,0,test
data\foggy\foggy weather-115.jpeg,foggy weather-115.jpeg,foggy,1,test
data\cloudy\c2421.jpg,c2421.jpg,cloudy,0,test
data\sunny\24422239.jpg,24422239.jpg,sunny,4,test
data\rainy\257102477.jpg,257102477.jpg,rainy,2,test
data\sunny\sunny weather-94.png,sunny weather-94.png,sunny,4,test
data\sunny\sunny sky-89.jpeg,sunny sky-89.jpeg,sunny,4,test
data\cloudy\cloudy day-14.jpeg,cloudy day-14.jpeg,cloudy,0,test
data\foggy\4554.jpg,4554.jpg,foggy,1,test
data\foggy\4355.jpg,4355.jpg,foggy,1,test
data\cloudy\c0129.jpg,c0129.jpg,cloudy,0,test
data\sunny\s4522.jpg,s4522.jpg,sunny,4,test
data\cloudy\c2229.jpg,c2229.jpg,cloudy,0,test
data\snowy\2124939058.jpg,2124939058.jpg,snowy,3,test
data\cloudy\c2608.jpg,c2608.jpg,cloudy,0,test
data\sunny\s1360.jpg,s1360.jpg,sunny,4,test
data\snowy\3232186509.jpg,3232186509.jpg,snowy,3,test
data\cloudy\c1822.jpg,c1822.jpg,cloudy,0,test
data\foggy\4461.jpg,4461.jpg,foggy,1,test
data\snowy\1394.jpg,1394.jpg,snowy,3,test
data\cloudy\c0969.jpg,c0969.jpg,cloudy,0,test
data\rainy\2641738640.jpg,2641738640.jpg,rainy,2,test
data\sunny\s1890.jpg,s1890.jpg,sunny,4,test
data\sunny\s2704.jpg,s2704.jpg,sunny,4,test
data\sunny\s2923.jpg,s2923.jpg,sunny,4,test
data\cloudy\c3479.jpg,c3479.jpg,cloudy,0,test
data\sunny\s3255.jpg,s3255.jpg,sunny,4,test
data\sunny\s2569.jpg,s2569.jpg,sunny,4,test
data\snowy\1434495633.jpg,1434495633.jpg,snowy,3,test
data\sunny\27738282.jpg,27738282.jpg,sunny,4,test
data\cloudy\c0964.jpg,c0964.jpg,cloudy,0,test
data\sunny\s1556.jpg,s1556.jpg,sunny,4,test
data\sunny\sunny sky-81.jpeg,sunny sky-81.jpeg,sunny,4,test
data\snowy\3247697745.jpg,3247697745.jpg,snowy,3,test
data\cloudy\c2267.jpg,c2267.jpg,cloudy,0,test
data\sunny\s2950.jpg,s2950.jpg,sunny,4,test
data\sunny\s4157.jpg,s4157.jpg,sunny,4,test
data\cloudy\c4308.jpg,c4308.jpg,cloudy,0,test
data\sunny\s1138.jpg,s1138.jpg,sunny,4,test
data\cloudy\c2823.jpg,c2823.jpg,cloudy,0,test
data\foggy\foggy weather-55.jpeg,foggy weather-55.jpeg,foggy,1,test
data\sunny\12840698.jpg,12840698.jpg,sunny,4,test
data\rainy\844137030.jpg,844137030.jpg,rainy,2,test
data\cloudy\c2481.jpg,c2481.jpg,cloudy,0,test
data\sunny\s3902.jpg,s3902.jpg,sunny,4,test
data\cloudy\cloudy199.jpg,cloudy199.jpg,cloudy,0,test
data\sunny\s0496.jpg,s0496.jpg,sunny,4,test
data\cloudy\c2213.jpg,c2213.jpg,cloudy,0,test
data\cloudy\c3141.jpg,c3141.jpg,cloudy,0,test
data\sunny\s0476.jpg,s0476.jpg,sunny,4,test
data\cloudy\26099092.jpg,26099092.jpg,cloudy,0,test
data\sunny\29452718.jpg,29452718.jpg,sunny,4,test
data\cloudy\c1633.jpg,c1633.jpg,cloudy,0,test
data\sunny\s1747.jpg,s1747.jpg,sunny,4,test
data\sunny\s1378.jpg,s1378.jpg,sunny,4,test
data\snowy\3260187857.jpg,3260187857.jpg,snowy,3,test
data\foggy\4839.jpg,4839.jpg,foggy,1,test
data\rainy\rainy day-82.jpeg,rainy day-82.jpeg,rainy,2,test
data\cloudy\c3045.jpg,c3045.jpg,cloudy,0,test
data\rainy\2218587684.jpg,2218587684.jpg,rainy,2,test
data\sunny\s2027.jpg,s2027.jpg,sunny,4,test
data\cloudy\c4474.jpg,c4474.jpg,cloudy,0,test
data\sunny\20599468.jpg,20599468.jpg,sunny,4,test
data\cloudy\cloudy150.jpg,cloudy150.jpg,cloudy,0,test
data\sunny\s4467.jpg,s4467.jpg,sunny,4,test
data\snowy\79734660.jpg,79734660.jpg,snowy,3,test
data\sunny\s060.jpg,s060.jpg,sunny,4,test
data\foggy\foggy weather-44.jpeg,foggy weather-44.jpeg,foggy,1,test
data\foggy\4417.jpg,4417.jpg,foggy,1,test
data\cloudy\c1881.jpg,c1881.jpg,cloudy,0,test
data\cloudy\cloudy weather-146.jpeg,cloudy weather-146.jpeg,cloudy,0,test
data\cloudy\c0777.jpg,c0777.jpg,cloudy,0,test
data\cloudy\c3845.jpg,c3845.jpg,cloudy,0,test
data\cloudy\c012.jpg,c012.jpg,cloudy,0,test
data\foggy\foggy day-2.jpeg,foggy day-2.jpeg,foggy,1,test
data\sunny\s0109.jpg,s0109.jpg,sunny,4,test
data\cloudy\c2858.jpg,c2858.jpg,cloudy,0,test
data\sunny\s1349.jpg,s1349.jpg,sunny,4,test
data\sunny\s1389.jpg,s1389.jpg,sunny,4,test
data\foggy\4629.jpg,4629.jpg,foggy,1,test
data\cloudy\c1440.jpg,c1440.jpg,cloudy,0,test
data\snowy\3247727759.jpg,3247727759.jpg,snowy,3,test
data\rainy\2366334289.jpg,2366334289.jpg,rainy,2,test
data\foggy\4345.jpg,4345.jpg,foggy,1,test
data\sunny\sunny weather-22.jpeg,sunny weather-22.jpeg,sunny,4,test
data\cloudy\c3982.jpg,c3982.jpg,cloudy,0,test
data\cloudy\c3775.jpg,c3775.jpg,cloudy,0,test
data\sunny\shine178.jpg,shine178.jpg,sunny,4,test
data\sunny\s4556.jpg,s4556.jpg,sunny,4,test
data\cloudy\c2361.jpg,c2361.jpg,cloudy,0,test
data\sunny\s3376.jpg,s3376.jpg,sunny,4,test
data\sunny\s3852.jpg,s3852.jpg,sunny,4,test
data\sunny\s1028.jpg,s1028.jpg,sunny,4,test
data\snowy\98728437.jpg,98728437.jpg,snowy,3,test
data\sunny\s4314.jpg,s4314.jpg,sunny,4,test
data\sunny\s3050.jpg,s3050.jpg,sunny,4,test
data\cloudy\10990763.jpg,10990763.jpg,cloudy,0,test
data\cloudy\c3955.jpg,c3955.jpg,cloudy,0,test
data\sunny\s2265.jpg,s2265.jpg,sunny,4,test
data\sunny\23219515.jpg,23219515.jpg,sunny,4,test
data\sunny\s3429.jpg,s3429.jpg,sunny,4,test
data\sunny\s2387.jpg,s2387.jpg,sunny,4,test
data\cloudy\c2293.jpg,c2293.jpg,cloudy,0,test
data\sunny\s0748.jpg,s0748.jpg,sunny,4,test
data\sunny\25651730.jpg,25651730.jpg,sunny,4,test
data\snowy\1346.jpg,1346.jpg,snowy,3,test
data\foggy\3011975413.jpg,3011975413.jpg,foggy,1,test
data\cloudy\c4818.jpg,c4818.jpg,cloudy,0,test
data\sunny\sunny weather-40.jpeg,sunny weather-40.jpeg,sunny,4,test
data\cloudy\c3035.jpg,c3035.jpg,cloudy,0,test
data\sunny\13397325.jpg,13397325.jpg,sunny,4,test
data\rainy\1848745773.jpg,1848745773.jpg,rainy,2,test
data\sunny\s2920.jpg,s2920.jpg,sunny,4,test
data\sunny\s1329.jpg,s1329.jpg,sunny,4,test
data\sunny\s0884.jpg,s0884.jpg,sunny,4,test
data\snowy\0931.jpg,0931.jpg,snowy,3,test
data\rainy\2530533465.jpg,2530533465.jpg,rainy,2,test
data\cloudy\cloudy2.jpg,cloudy2.jpg,cloudy,0,test
data\cloudy\c1753.jpg,c1753.jpg,cloudy,0,test
data\sunny\s0615.jpg,s0615.jpg,sunny,4,test
data\rainy\2299850240.jpg,2299850240.jpg,rainy,2,test
data\sunny\s2444.jpg,s2444.jpg,sunny,4,test
data\cloudy\10416398.jpg,10416398.jpg,cloudy,0,test
data\cloudy\c0944.jpg,c0944.jpg,cloudy,0,test
data\snowy\3232187323.jpg,3232187323.jpg,snowy,3,test
data\sunny\s2899.jpg,s2899.jpg,sunny,4,test
data\sunny\23072809.jpg,23072809.jpg,sunny,4,test
data\cloudy\19173896.jpg,19173896.jpg,cloudy,0,test
data\cloudy\c2675.jpg,c2675.jpg,cloudy,0,test
data\rainy\2241096212.jpg,2241096212.jpg,rainy,2,test
data\cloudy\cloudy weather-95.jpeg,cloudy weather-95.jpeg,cloudy,0,test
data\cloudy\c0630.jpg,c0630.jpg,cloudy,0,test
data\cloudy\c3683.jpg,c3683.jpg,cloudy,0,test
data\sunny\s1052.jpg,s1052.jpg,sunny,4,test
data\sunny\s2604.jpg,s2604.jpg,sunny,4,test
data\cloudy\c1524.jpg,c1524.jpg,cloudy,0,test
data\cloudy\c2635.jpg,c2635.jpg,cloudy,0,test
data\cloudy\c4161.jpg,c4161.jpg,cloudy,0,test
data\sunny\s3395.jpg,s3395.jpg,sunny,4,test
data\sunny\s0056.jpg,s0056.jpg,sunny,4,test
data\sunny\11077783.jpg,11077783.jpg,sunny,4,test
data\cloudy\12663228.jpg,12663228.jpg,cloudy,0,test
data\rainy\rain128.jpg,rain128.jpg,rainy,2,test
data\foggy\4638.jpg,4638.jpg,foggy,1,test
data\cloudy\cloudy174.jpg,cloudy174.jpg,cloudy,0,test
data\cloudy\c4658.jpg,c4658.jpg,cloudy,0,test
data\sunny\s4079.jpg,s4079.jpg,sunny,4,test
data\sunny\s3438.jpg,s3438.jpg,sunny,4,test
data\cloudy\c2967.jpg,c2967.jpg,cloudy,0,test
data\cloudy\214026.jpg,214026.jpg,cloudy,0,test
data\sunny\shine132.jpg,shine132.jpg,sunny,4,test
data\sunny\s1489.jpg,s1489.jpg,sunny,4,test
data\sunny\9475416.jpg,9475416.jpg,sunny,4,test
data\cloudy\c4599.jpg,c4599.jpg,cloudy,0,test
data\cloudy\c1904.jpg,c1904.jpg,cloudy,0,test
data\cloudy\c2793.jpg,c2793.jpg,cloudy,0,test
data\foggy\foggy day-142.jpeg,foggy day-142.jpeg,foggy,1,test
data\cloudy\cloudy283.jpg,cloudy283.jpg,cloudy,0,test
data\cloudy\c1768.jpg,c1768.jpg,cloudy,0,test
data\sunny\s1479.jpg,s1479.jpg,sunny,4,test
data\snowy\1041.jpg,1041.jpg,snowy,3,test
data\foggy\262.jpg,262.jpg,foggy,1,test
data\snowy\0960.jpg,0960.jpg,snowy,3,test
data\snowy\snowy day-148.jpeg,snowy day-148.jpeg,snowy,3,test
data\snowy\1376.jpg,1376.jpg,snowy,3,test
data\cloudy\c4862.jpg,c4862.jpg,cloudy,0,test
data\snowy\0885.jpg,0885.jpg,snowy,3,test
data\sunny\s0296.jpg,s0296.jpg,sunny,4,test
data\sunny\s0931.jpg,s0931.jpg,sunny,4,test
data\cloudy\cloudy weather-11.jpeg,cloudy weather-11.jpeg,cloudy,0,test
data\sunny\s4789.jpg,s4789.jpg,sunny,4,test
data\cloudy\20599510.jpg,20599510.jpg,cloudy,0,test
data\cloudy\c3536.jpg,c3536.jpg,cloudy,0,test
data\cloudy\c1221.jpg,c1221.jpg,cloudy,0,test
data\cloudy\c3871.jpg,c3871.jpg,cloudy,0,test
data\cloudy\c4630.jpg,c4630.jpg,cloudy,0,test
data\sunny\s2539.jpg,s2539.jpg,sunny,4,test
data\sunny\s3092.jpg,s3092.jpg,sunny,4,test
data\cloudy\c3331.jpg,c3331.jpg,cloudy,0,test
data\sunny\s4876.jpg,s4876.jpg,sunny,4,test
data\sunny\s4404.jpg,s4404.jpg,sunny,4,test
data\snowy\3265484515.jpg,3265484515.jpg,snowy,3,test
data\sunny\s4498.jpg,s4498.jpg,sunny,4,test
data\cloudy\c0354.jpg,c0354.jpg,cloudy,0,test
data\cloudy\c0040.jpg,c0040.jpg,cloudy,0,test
data\snowy\3167043969.jpg,3167043969.jpg,snowy,3,test
data\sunny\s2688.jpg,s2688.jpg,sunny,4,test
data\rainy\946464041.jpg,946464041.jpg,rainy,2,test
data\foggy\2227218852.jpg,2227218852.jpg,foggy,1,test
data\sunny\s3653.jpg,s3653.jpg,sunny,4,test
data\sunny\s2190.jpg,s2190.jpg,sunny,4,test
data\snowy\1074.jpg,1074.jpg,snowy,3,test
data\sunny\s1307.jpg,s1307.jpg,sunny,4,test
data\snowy\2276631407.jpg,2276631407.jpg,snowy,3,test
data\rainy\2229807212.jpg,2229807212.jpg,rainy,2,test
data\foggy\3483105096.jpg,3483105096.jpg,foggy,1,test
data\sunny\s0631.jpg,s0631.jpg,sunny,4,test
data\cloudy\c1665.jpg,c1665.jpg,cloudy,0,test
data\rainy\756912550.jpg,756912550.jpg,rainy,2,test
data\cloudy\c0620.jpg,c0620.jpg,cloudy,0,test
data\snowy\2274434571.jpg,2274434571.jpg,snowy,3,test
data\sunny\6506559.jpg,6506559.jpg,sunny,4,test
data\sunny\s2404.jpg,s2404.jpg,sunny,4,test
data\sunny\s0919.jpg,s0919.jpg,sunny,4,test
data\foggy\foggy day-8.jpeg,foggy day-8.jpeg,foggy,1,test
data\sunny\s2595.jpg,s2595.jpg,sunny,4,test
data\sunny\s3264.jpg,s3264.jpg,sunny,4,test
data\foggy\2268118924.jpg,2268118924.jpg,foggy,1,test
data\snowy\3244188372.jpg,3244188372.jpg,snowy,3,test
data\sunny\s2781.jpg,s2781.jpg,sunny,4,test
data\cloudy\c4768.jpg,c4768.jpg,cloudy,0,test
data\sunny\s0712.jpg,s0712.jpg,sunny,4,test
data\cloudy\c3321.jpg,c3321.jpg,cloudy,0,test
data\cloudy\c2460.jpg,c2460.jpg,cloudy,0,test
data\snowy\3234241875.jpg,3234241875.jpg,snowy,3,test
data\sunny\shine55.jpg,shine55.jpg,sunny,4,test
data\sunny\7061862.jpg,7061862.jpg,sunny,4,test
data\cloudy\c2258.jpg,c2258.jpg,cloudy,0,test
data\snowy\309068442.jpg,309068442.jpg,snowy,3,test
data\foggy\150.jpg,150.jpg,foggy,1,test
data\sunny\s0991.jpg,s0991.jpg,sunny,4,test
data\cloudy\c006.jpg,c006.jpg,cloudy,0,test
data\sunny\shine66.jpg,shine66.jpg,sunny,4,test
data\cloudy\29956795.jpg,29956795.jpg,cloudy,0,test
data\cloudy\c2618.jpg,c2618.jpg,cloudy,0,test
data\snowy\0957.jpg,0957.jpg,snowy,3,test
data\cloudy\c4081.jpg,c4081.jpg,cloudy,0,test
data\rainy\117.jpg,117.jpg,rainy,2,test
data\cloudy\c2629.jpg,c2629.jpg,cloudy,0,test
data\cloudy\c3384.jpg,c3384.jpg,cloudy,0,test
data\sunny\s4222.jpg,s4222.jpg,sunny,4,test
data\sunny\5466336.jpg,5466336.jpg,sunny,4,test
data\sunny\s0202.jpg,s0202.jpg,sunny,4,test
data\snowy\2297021754.jpg,2297021754.jpg,snowy,3,test
data\sunny\s0534.jpg,s0534.jpg,sunny,4,test
data\snowy\1878762001.jpg,1878762001.jpg,snowy,3,test
data\sunny\s0263.jpg,s0263.jpg,sunny,4,test
data\foggy\4593.jpg,4593.jpg,foggy,1,test
data\sunny\s4165.jpg,s4165.jpg,sunny,4,test
data\rainy\rain19.jpg,rain19.jpg,rainy,2,test
data\snowy\1201.jpg,1201.jpg,snowy,3,test
data\sunny\s0609.jpg,s0609.jpg,sunny,4,test
data\sunny\s2782.jpg,s2782.jpg,sunny,4,test
data\sunny\s3903.jpg,s3903.jpg,sunny,4,test
data\cloudy\c3656.jpg,c3656.jpg,cloudy,0,test
data\sunny\s4800.jpg,s4800.jpg,sunny,4,test
data\cloudy\c3023.jpg,c3023.jpg,cloudy,0,test
data\sunny\s1014.jpg,s1014.jpg,sunny,4,test
data\sunny\s4084.jpg,s4084.jpg,sunny,4,test
data\snowy\snowy weather-15.jpeg,snowy weather-15.jpeg,snowy,3,test
data\snowy\1137.jpg,1137.jpg,snowy,3,test
data\sunny\14141870.jpg,14141870.jpg,sunny,4,test
data\sunny\s1369.jpg,s1369.jpg,sunny,4,test
data\foggy\208.jpg,208.jpg,foggy,1,test
data\cloudy\c0978.jpg,c0978.jpg,cloudy,0,test
data\foggy\foggy day-29.jpeg,foggy day-29.jpeg,foggy,1,test
data\cloudy\c3329.jpg,c3329.jpg,cloudy,0,test
data\cloudy\c4348.jpg,c4348.jpg,cloudy,0,test
data\cloudy\c3243.jpg,c3243.jpg,cloudy,0,test
data\snowy\309068393.jpg,309068393.jpg,snowy,3,test
data\sunny\s4838.jpg,s4838.jpg,sunny,4,test
data\cloudy\cloudy day-16.jpeg,cloudy day-16.jpeg,cloudy,0,test
data\rainy\335422662.jpg,335422662.jpg,rainy,2,test
data\cloudy\c2542.jpg,c2542.jpg,cloudy,0,test
data\cloudy\c0847.jpg,c0847.jpg,cloudy,0,test
data\sunny\s4376.jpg,s4376.jpg,sunny,4,test
data\sunny\3918571.jpg,3918571.jpg,sunny,4,test
data\cloudy\c2711.jpg,c2711.jpg,cloudy,0,test
data\cloudy\c1235.jpg,c1235.jpg,cloudy,0,test
data\foggy\3107416440.jpg,3107416440.jpg,foggy,1,test
data\cloudy\7594173.jpg,7594173.jpg,cloudy,0,test
data\sunny\6863770.jpg,6863770.jpg,sunny,4,test
data\cloudy\c2746.jpg,c2746.jpg,cloudy,0,test
data\cloudy\c2941.jpg,c2941.jpg,cloudy,0,test
data\sunny\s4268.jpg,s4268.jpg,sunny,4,test
data\foggy\4092.jpg,4092.jpg,foggy,1,test
data\cloudy\6571608.jpg,6571608.jpg,cloudy,0,test
data\cloudy\c2432.jpg,c2432.jpg,cloudy,0,test
data\cloudy\c0900.jpg,c0900.jpg,cloudy,0,test
data\sunny\26326353.jpg,26326353.jpg,sunny,4,test
data\sunny\s0630.jpg,s0630.jpg,sunny,4,test
data\rainy\2363859433.jpg,2363859433.jpg,rainy,2,test
data\rainy\rainy weather-99.jpeg,rainy weather-99.jpeg,rainy,2,test
data\sunny\s036.jpg,s036.jpg,sunny,4,test
data\rainy\rainy weather-64.jpeg,rainy weather-64.jpeg,rainy,2,test
data\cloudy\cloudy weather-42.jpeg,cloudy weather-42.jpeg,cloudy,0,test
data\sunny\20430523.jpg,20430523.jpg,sunny,4,test
data\cloudy\5228114.jpg,5228114.jpg,cloudy,0,test
data\cloudy\c3647.jpg,c3647.jpg,cloudy,0,test
data\rainy\421844665.jpg,421844665.jpg,rainy,2,test
data\sunny\s4579.jpg,s4579.jpg,sunny,4,test
data\sunny\s0968.jpg,s0968.jpg,sunny,4,test
data\sunny\s2468.jpg,s2468.jpg,sunny,4,test
data\rainy\1662.jpg,1662.jpg,rainy,2,test
data\cloudy\c2171.jpg,c2171.jpg,cloudy,0,test
data\cloudy\6850822.jpg,6850822.jpg,cloudy,0,test
data\sunny\s091.jpg,s091.jpg,sunny,4,test
data\snowy\0913.jpg,0913.jpg,snowy,3,test
data\sunny\s4997.jpg,s4997.jpg,sunny,4,test
data\sunny\9785028.jpg,9785028.jpg,sunny,4,test
data\rainy\2278613493.jpg,2278613493.jpg,rainy,2,test
data\cloudy\c0945.jpg,c0945.jpg,cloudy,0,test
data\snowy\2177825526.jpg,2177825526.jpg,snowy,3,test
data\rainy\rainy day-61.jpeg,rainy day-61.jpeg,rainy,2,test
data\sunny\s4211.jpg,s4211.jpg,sunny,4,test
data\cloudy\c0830.jpg,c0830.jpg,cloudy,0,test
data\sunny\s2672.jpg,s2672.jpg,sunny,4,test
data\sunny\14310551.jpg,14310551.jpg,sunny,4,test
data\cloudy\c2244.jpg,c2244.jpg,cloudy,0,test
data\cloudy\c1918.jpg,c1918.jpg,cloudy,0,test
data\rainy\2427543165.jpg,2427543165.jpg,rainy,2,test
data\sunny\s3191.jpg,s3191.jpg,sunny,4,test
data\rainy\2331296041.jpg,2331296041.jpg,rainy,2,test
data\snowy\3251203465.jpg,3251203465.jpg,snowy,3,test
data\snowy\3268028204.jpg,3268028204.jpg,snowy,3,test
data\cloudy\c3210.jpg,c3210.jpg,cloudy,0,test
data\sunny\s4330.jpg,s4330.jpg,sunny,4,test
data\sunny\s021.jpg,s021.jpg,sunny,4,test
data\snowy\0951.jpg,0951.jpg,snowy,3,test
data\sunny\s3637.jpg,s3637.jpg,sunny,4,test
data\sunny\25870223.jpg,25870223.jpg,sunny,4,test
data\sunny\s1820.jpg,s1820.jpg,sunny,4,test
data\cloudy\c3561.jpg,c3561.jpg,cloudy,0,test
data\sunny\s4160.jpg,s4160.jpg,sunny,4,test
data\rainy\248537680.jpg,248537680.jpg,rainy,2,test
data\cloudy\505131.jpg,505131.jpg,cloudy,0,test
data\sunny\s0043.jpg,s0043.jpg,sunny,4,test
data\cloudy\c1608.jpg,c1608.jpg,cloudy,0,test
data\foggy\4627.jpg,4627.jpg,foggy,1,test
data\cloudy\c0953.jpg,c0953.jpg,cloudy,0,test
data\cloudy\c1829.jpg,c1829.jpg,cloudy,0,test
data\sunny\s4052.jpg,s4052.jpg,sunny,4,test
data\foggy\4180.jpg,4180.jpg,foggy,1,test
data\snowy\384591986.jpg,384591986.jpg,snowy,3,test
data\snowy\snowy weather-43.jpeg,snowy weather-43.jpeg,snowy,3,test
data\cloudy\c1930.jpg,c1930.jpg,cloudy,0,test
data\foggy\4788.jpg,4788.jpg,foggy,1,test
data\snowy\1079.jpg,1079.jpg,snowy,3,test
data\sunny\11922418.jpg,11922418.jpg,sunny,4,test
data\sunny\s100.jpg,s100.jpg,sunny,4,test
data\sunny\s3571.jpg,s3571.jpg,sunny,4,test
data\cloudy\cloudy216.jpg,cloudy216.jpg,cloudy,0,test
data\cloudy\c4873.jpg,c4873.jpg,cloudy,0,test
data\cloudy\c4366.jpg,c4366.jpg,cloudy,0,test
data\sunny\s2676.jpg,s2676.jpg,sunny,4,test
data\cloudy\12645424.jpg,12645424.jpg,cloudy,0,test
